organoid_type,doi,pmcid,first_author,year,journal,species,source_cell_type,license,has_methods,has_supplement,gold_candidate,flags,notes,pmid,title,cited_by,in_current_corpus
cardiac,10.1016/j.apsb.2025.09.013,PMC12648008,Zhao,2025,Acta pharmaceutica Sinica. B,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,41311381,Technologies and applications of current human cardiac organoids,0,no
cardiac,10.3390/jcdd12100389,PMC12564065,Lyu,2025,Journal of cardiovascular development and disease,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,41149260,"Advances in Epicardial Biology: Insights from Development, Regeneration, and Human Cardiac Organoids",0,no
cardiac,10.1002/advs.202515661,PMC13248853,Hoang,2026,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,41837870,Size-Modulated Mesoderm-Endoderm Divergence and Myocardial Cavitation in Micropatterned Cardioids,0,no
cardiac,10.1002/advs.74917,PMC13104096,Liu,2026,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,41867079,Vascularized Cardiac Tissue Engineering: From Advances in Biofabrication to Translational Applications,0,no
cardiac,10.1186/s13287-026-04996-5,PMC13182113,Yang,2026,Stem cell research & therapy,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,41963991,From chemically defined hiPSCs to self-organizing cardiac organoids: current strategies guided by developmental signaling,0,no
cardiac,,PMC13228570,,2026,bioRxiv : the preprint server for biology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,,"Hyaluronan Underlies the Emergence of Form, Fate, and Function in Human Cardioids",0,no
cardiac,10.3390/ijms27020981,PMC12842532,Vital,2026,International journal of molecular sciences,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,41596622,Integrative Proteomics of Extracellular Vesicles from hiPSC-Derived Cardiac Organoids Reveals Heart Tissue-like Molecular Representativity,0,no
cardiac,10.1038/s41378-026-01249-6,PMC13153201,Kim,2026,Microsystems & nanoengineering,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,42098083,"Advanced in vitro cardiac models for drug evaluation: integration of organoids, engineered tissues, and microphysiological systems",0,no
cardiac,10.34133/research.1165,PMC12953928,Liu,2026,"Research (Washington, D.C.)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,41783046,3D Cardiac Constructs in Drug Discovery: Current Advances and Future Challenges,0,no
cardiac,10.1186/s12933-026-03086-3,PMC13003744,Zhao,2026,Cardiovascular diabetology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,41618376,Advanced imaging strategies in cardiac organoids: bridging the gap between structural complexity and functional analysis,0,no
cardiac,10.3389/fbioe.2025.1691972,PMC12727648,Chen,2025,Frontiers in bioengineering and biotechnology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,41450775,Artificial intelligence-assisted organoid construction in congenital heart disease: current applications and future prospects,0,no
cardiac,10.1186/s13619-024-00193-y,PMC11035500,Hou,2024,"Cell regeneration (London, England)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,38649624,Unveiling new horizons in heart research: the promise of multi-chamber cardiac organoids,1,no
cardiac,10.1002/adhm.202504004,PMC13107919,Marini,2026,Advanced healthcare materials,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,41677066,Patient-Derived 3D Bioprinted Cardiac Organoid Constructs Reveal Key Pathological Features of Duchenne Muscular Dystrophy,0,no
cardiac,10.1186/s13287-024-03919-6,PMC11396807,Rezaeiani,2024,Stem cell research & therapy,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,39267174,Expandable hESC-derived cardiovascular progenitor cells generate functional cardiac lineage cells for microtissue construction,2,no
cardiac,10.3389/fcell.2025.1629988,PMC12657418,Rockel,2025,Frontiers in cell and developmental biology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,41323738,Tissue-resident macrophages co-develop with myocardial tissue in human induced pluripotent stem cell-derived organoids,2,no
cardiac,10.1002/adhm.202505524,PMC13176542,Tadevosyan,2026,Advanced healthcare materials,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,41635024,A Tri-Culture Heart-on-a-Chip Platform With iPSC-Derived Cardiac Cells for Predictive Cardiotoxicity Testing,0,no
cardiac,10.3390/biomedicines12122714,PMC11726960,Stougiannou,2024,Biomedicines,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,39767621,"In Vitro Models of Cardiovascular Disease: Embryoid Bodies, Organoids and Everything in Between",1,no
cardiac,10.1186/s13287-024-03956-1,PMC11520781,Wolnik,2024,Stem cell research & therapy,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,39468575,A novel 3D cardiac microtissue model for investigation of cardiovascular complications in rheumatoid arthritis,3,no
cardiac,10.1038/s41598-025-34504-3,PMC12865037,Park,2026,Scientific reports,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,41580440,Non-Invasive electrophysiological monitoring of cardiac organoids using 3D-Net-assisted microelectrodes array platform,1,no
cardiac,10.3390/cells15080703,PMC13114402,Yang,2026,Cells,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,42041571,Multiscale Comparative Analyses of OVB-Organoids and Cerebral Organoids,0,no
cardiac,10.1038/s44320-025-00172-8,PMC12864791,Balmas,2026,Molecular systems biology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,41372705,Single cell transcriptional perturbome in pluripotent stem cell models,0,no
cardiac,10.1042/bst20230444,PMC11346450,Groen,2024,Biochemical Society transactions,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,38778769,Three-dimensional cardiac models: a pre-clinical testing platform,6,no
cardiac,10.1016/j.isci.2026.115071,PMC12996818,Branco,2026,iScience,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,41858891,Modeling embryonic heart vascular plexus development and sympathetic innervation on a human heart organoid,0,no
cardiac,10.1016/j.bioactmat.2026.05.033,PMC13235386,Yang,2026,Bioactive materials,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,42253918,Development of a vascularized multi-organoid-on-a-chip to model the heart-islet axis in diabetic cardiomyopathy,0,no
cardiac,10.1038/s44172-025-00527-x,PMC12634667,Goswami,2025,Communications engineering,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,41266844,Pillar arrays as tunable interfacial barriers for microphysiological systems,1,no
cardiac,10.1097/fjc.0000000000001802,PMC13043231,Yao,2026,Journal of cardiovascular pharmacology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,41719428,Integrating Network Pharmacology and In Vitro 3D Cardiac Organoid Model Validation to Investigate the Action Mechanism of Shenfu Xiangshao Decoction on Heart Failure,0,no
cardiac,10.3390/cells15100900,PMC13204734,Di Stefani,2026,Cells,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,42193908,Extracellular Vesicles in Cardiac Repair Approaches: Implications for In Vitro Heart Models and Potential ATMP Development,0,no
cardiac,10.1186/s13287-024-04115-2,PMC11662859,Cao,2024,Stem cell research & therapy,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,39707562,Small extracellular vesicles derived from umbilical cord mesenchymal stem cells alleviate radiation-induced cardiac organoid injury,7,no
cardiac,10.1038/s41586-024-08462-1,PMC11798851,Means,2025,Nature,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,39843740,Rapid and scalable personalized ASO screening in patient-derived organoids,25,no
cardiac,10.1242/dmm.052769,PMC13225715,Kan,2026,Disease models & mechanisms,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,42157693,Disease modelling with in vitro vascularised organoids,0,no
cardiac,10.1016/j.isci.2026.115827,PMC13186086,Nucera,2026,iScience,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,42164865,"Application of spatial transcriptomics across organoids for a high-resolution, spatial whole-transcriptome benchmarking dataset",0,no
cardiac,10.15283/ijsc25042,PMC12954766,Shin,2026,International journal of stem cells,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,40935786,Organoid Technology as a Promising Frontier in Organ Transplantation and Regenerative Medicine,0,no
cardiac,10.1186/s13287-025-04625-7,PMC12465241,Vertti-Quintero,2025,Stem cell research & therapy,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,41013592,Culture of pluripotent stem cells in microscale droplets modulates differentiation and tissue patterning towards organoids on chip,1,no
cardiac,10.3390/bioengineering13030309,PMC13023869,Ge,2026,"Bioengineering (Basel, Switzerland)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,41899840,Advancing Microplastic and Nanoplastic Toxicity Assessment: Insights from Human Organoid Models,0,no
cardiac,10.3389/fbioe.2023.1214431,PMC10407810,Muniyandi,2023,Frontiers in bioengineering and biotechnology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,37560538,Biotechnological advances and applications of human pluripotent stem cell-derived heart models,9,no
cardiac,10.1016/j.reth.2026.101109,PMC13087714,Singh,2026,Regenerative therapy,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,42007257,Methodological innovations in perfusable vascular networks: Advancing high-density tissue models,0,no
cardiac,10.12336/biomatertransl.2024.04.002,PMC11764187,Wang,2024,Biomaterials translational,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,39872935,Model construction and clinical therapeutic potential of engineered cardiac organoids for cardiovascular diseases,9,no
cardiac,10.1016/j.mtbio.2025.101566,PMC11889630,Santoro,2025,Materials today. Bio,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,40061214,An &lt;i&gt;in vitro&lt;/i&gt; model for cardiac organoid production: The combined role of geometrical confinement and substrate stiffness,1,no
cardiac,10.1016/j.mtbio.2025.101505,PMC11795835,Xia,2025,Materials today. Bio,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,39911371,Engineering cardiology with miniature hearts,4,no
cardiac,10.1016/j.reth.2026.101123,PMC13147764,Homma,2026,Regenerative therapy,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,42099747,Integrative circulatory engineering for regenerative therapy: Dynamic perfusion design and metabolic maturation in cardiac tissue engineering,0,no
cardiac,10.1093/rb/rbae072,PMC11226883,Khodayari,2024,Regenerative biomaterials,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,38974665,Promotion of cardiac microtissue assembly within G-CSF-enriched collagen I-cardiogel hybrid hydrogel,2,no
cardiac,10.3390/ph18081133,PMC12389403,Malan,2025,"Pharmaceuticals (Basel, Switzerland)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,40872524,Metabolic Maturation in hiPSC-Derived Cardiomyocytes: Emerging Strategies for Inducing the Adult Cardiac Phenotype,0,no
cardiac,10.1038/s41467-025-60934-8,PMC12216149,Tian,2025,Nature communications,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,40593704,Generation of mature epicardium derived from human-induced pluripotent stem cells via inhibition of mTOR signaling,5,no
cardiac,10.3390/ijms24076244,PMC10094119,Sahara,2023,International journal of molecular sciences,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,37047216,Recent Advances in Generation of In Vitro Cardiac Organoids,27,no
cardiac,10.34172/jcvtr.2023.31830,PMC10466470,Roshanravan,2023,Journal of cardiovascular and thoracic research,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,37654821,Human cardiac organoids: A recent revolution in disease modeling and regenerative medicine,7,no
cardiac,10.3390/s26092739,PMC13165920,Wang,2026,"Sensors (Basel, Switzerland)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,42122459,Development and Evaluation of a Low-Cost Open-Source Nasometer,0,no
cardiac,10.1038/s44385-025-00054-6,PMC13042217,Kim,2026,npj biomedical innovations,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,42031991,From organoid culture to manufacturing: technologies for reproducible and scalable organoid production,2,no
cardiac,10.3390/cells14171393,PMC12427660,Zhao,2025,Cells,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,40940804,Integrating Macrophages into Human-Engineered Cardiac Tissue,1,no
cardiac,10.7150/thno.127654,PMC13231838,Hamad,2026,Theranostics,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,42245001,Scalable differentiation of human cardiac organoids from iPSCs generates cardiac tissues for cardiac cell therapy,0,no
cardiac,10.3390/ijms26157248,PMC12346743,Goliusova,2025,International journal of molecular sciences,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,40806381,Metabolic Culture Medium Enhances Maturation of Human iPSC-Derived Cardiomyocytes via Cardiac Troponin I Isoform Induction,0,no
cardiac,10.1186/s13287-025-04847-9,PMC12797737,Kompa,2025,Stem cell research & therapy,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,41350754,Device encapsulated MSCs for adaptive secretome therapy to effectively target ischaemic heart injury,0,no
cardiac,,PMC12937747,Giri,2026,Biomedicines,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,,The Synthetic Extracellular Matrix as a Maestro of the In Vitro Stem Cell Niche: Orchestrating Fate and Function,0,no
cardiac,10.1038/s41467-024-50224-0,PMC11251028,Prondzynski,2024,Nature communications,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,39009604,Efficient and reproducible generation of human iPSC-derived cardiomyocytes and cardiac organoids in stirred suspension systems,49,no
cardiac,10.1007/s00018-025-05868-6,PMC12575888,Liu,2025,Cellular and molecular life sciences : CMLS,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,41165859,Modeling myocardial physiological growth using human pluripotent stem cell derived cardiomyocytes and 3D cardiac microtissues,1,no
cardiac,10.1016/j.isci.2025.112005,PMC11910075,Weiser-Bitoun,2025,iScience,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,40092609,Spatiotemporal profiling of protein kinase A activity in spontaneously beating hiPSC-derived cardiac organoids,1,no
cardiac,10.3389/fcvm.2025.1537730,PMC12129933,Yaqinuddin,2025,Frontiers in cardiovascular medicine,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,40463633,Cardiac organoids: a new tool for disease modeling and drug screening applications,5,no
cardiac,10.1111/cpr.13762,PMC11882745,Zhang,2025,Cell proliferation,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cardiac,39377453,Modelling myocardial ischemia/reperfusion injury with inflammatory response in human ventricular cardiac organoids,9,no
cardiac,10.1038/s42003-025-08168-8,PMC12069716,Shen,2025,Communications biology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cardiac,40355528,Selective serotonin reuptake inhibitors induce cardiac toxicity through dysfunction of mitochondria and sarcomeres,4,no
intestinal,10.1128/spectrum.02316-25,PMC13228084,Pearah,2026,Microbiology spectrum,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,42017661,Bridging the gap: organotypic models to study late-onset group B streptococcus infection,0,no
intestinal,10.1128/msphere.00820-24,PMC12379590,Lemme-Dumit,2025,mSphere,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,40772719,Intestinal organoid models as tools to interrogate the physiology of human mucosal tissues and host-microbe interactions,0,no
intestinal,10.1016/j.xpro.2026.104524,PMC13138044,Stuffer,2026,STAR protocols,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover intestinal,42048187,Protocol for generating iPSC-derived intestinal organoids through dissection to model cystic fibrosis therapies,0,no
intestinal,10.3389/fmicb.2026.1818217,PMC13167934,Verhaeghe,2026,Frontiers in microbiology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,42137791,Small intestinal organoids as a model to study interactions of &lt;i&gt;C. suis&lt;/i&gt; with its porcine host,0,no
intestinal,10.1186/s40104-026-01424-9,PMC13231639,Kang,2026,Journal of animal science and biotechnology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,42231404,Dynamic cellular heterogeneity revealed through a time-resolved single-cell atlas: assessment of porcine intestinal organoids as an in vitro model for deoxynivalenol and zearalenone,0,no
intestinal,10.1017/s0031182025100668,PMC12921240,Chan,2025,Parasitology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,40776490,Novel organoids and &lt;i&gt;ex vivo&lt;/i&gt; models for advancing poultry coccidiosis research,0,no
intestinal,10.3389/fphar.2026.1778142,PMC13135991,Zuo,2026,Frontiers in pharmacology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,42088583,Gut microbiota-M cell co-culture in inflammatory bowel disease and its therapeutic potential in organoid platforms,0,no
intestinal,10.3390/ani16030469,PMC12896475,Hu,2026,Animals : an open access journal from MDPI,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,41681450,Development and Transformation of Veterinary Experimental In Vitro Models: From 2D Culture to 3D Organoids,0,no
intestinal,10.3390/toxins18030149,PMC13030031,Li,2026,Toxins,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,41893572,"Human Organoids and Organ-on-Chip for Biotoxin Assessment: Applications, Best Practices, and a Translational Roadmap",0,no
intestinal,10.1111/apha.70157,PMC12777511,Amiri,2026,"Acta physiologica (Oxford, England)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,41498431,Distinct Roles of SLC26A3 and CFTR in Surface pH Regulation and Bicarbonate Secretion in Human Intestinal Epithelium,0,no
intestinal,10.1016/j.jbc.2025.110510,PMC12391696,Hansen,2025,The Journal of biological chemistry,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover intestinal,40701251,Leveraging RNA-seq deconvolution to improve complex in vitro model characterization,2,no
intestinal,10.1016/j.isci.2026.114844,PMC12992530,Guo,2026,iScience,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,41852748,Red panda intestinal organoids for the functional analysis of &lt;i&gt;Lactobacillus salivarius&lt;/i&gt;,0,no
intestinal,10.1016/j.psj.2026.106446,PMC12874115,Zhang,2026,Poultry science,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover intestinal,41610608,Duck intestinal organoids: A novel model for waterfowl parvovirus infection and immune responses investigation,0,no
intestinal,10.1007/s11010-026-05492-3,PMC13061793,Cao,2026,Molecular and cellular biochemistry,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover intestinal,41718886,Optimization of RNP-CRISPR for high-efficiency gene editing in mouse intestinal organoids,1,no
intestinal,10.1016/j.reth.2024.12.013,PMC11779682,Tsukamoto,2025,Regenerative therapy,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover intestinal,39885871,Comparative gastrointestinal organoid models across species: A Zoobiquity approach for precision medicine,2,no
intestinal,10.1371/journal.ppat.1014321,PMC13252844,Schweizer,2026,PLoS pathogens,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,42241455,Culture-specific transcriptional drifts limit the fidelity of organoid infection models,0,no
intestinal,10.1016/j.jcmgh.2026.101772,PMC13213672,VanDussen,2026,Cellular and molecular gastroenterology and hepatology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover intestinal,41865835,Guiding Principles: Reporting Elements for Gastrointestinal Organoid Research,0,no
intestinal,10.5187/jast.2024.e116,PMC12902515,Joo,2026,Journal of animal science and technology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover intestinal,41695669,Functional characteristics of a pig 2D intestinal organoid model as an &lt;i&gt;in vitro&lt;/i&gt; platform for nutritional studies,0,no
intestinal,10.1016/j.advnut.2025.100489,PMC12592234,Menikdiwela,2025,"Advances in nutrition (Bethesda, Md.)",tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover intestinal,40840669,The Use of Organoid Cultures in Advancing Nutrition Research,1,no
intestinal,10.1186/s13287-026-04953-2,PMC13112721,Zhang,2026,Stem cell research & therapy,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover intestinal,41851900,Progress in human intestinal organoid research: applications to acute gastroenteritis viruses,0,no
intestinal,10.1128/msphere.00290-25,PMC12482142,Hryckowian,2025,mSphere,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,40778776,Fibroblasts enhance the growth and survival of adult feline small intestinal organoids,1,no
intestinal,,PMC12901704,,2026,Journal of the Canadian Association of Gastroenterology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,,Poster Session I - Poster of Distinction I - A20 ODIN: AN UNBIASED BRIGHTFIELD IMAGE-BASED MACHINE LEARNING ALGORITHM FOR INTESTINAL ORGANOID CHARACTERIZATION,0,no
intestinal,10.3390/ani15213145,PMC12607406,Tang,2025,Animals : an open access journal from MDPI,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,41227474,Construction of a Duck Intestinal Organoid Culture System: From Crypt Isolation to Medium Optimization,0,no
intestinal,10.1021/acs.analchem.5c07602,PMC13044878,Utagawa,2026,Analytical chemistry,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,41789640,Nondestructive In-Situ Measurement of Alkaline Phosphatase Activity of Human Intestinal Organoids in Hydrogel Domes Using Scanning Electrochemical Microscopy,0,no
intestinal,10.1126/sciadv.aea8280,PMC13025031,Li,2026,Science advances,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,41894500,Primary human intestinal organoids model enteric infection of monkeypox virus and enable scalable drug discovery,0,no
intestinal,10.1038/s41467-026-71620-8,PMC13234404,He,2026,Nature communications,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover intestinal,41946724,Small nucleolar RNA Snora61 drives self-renewal of intestinal stem cells via initiation of Lgr5 transcription,0,no
intestinal,10.3390/ijms262311406,PMC12692019,Dehnavi,2025,International journal of molecular sciences,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,41373563,An Ovine Intestinal Organoid-Macrophage Co-Culture Model to Test the Effects of Ovine Colostrum Exosomes on Intestinal Barrier Function and Inflammation,1,no
intestinal,10.1038/s42003-026-09736-2,PMC13035940,Deng,2026,Communications biology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover intestinal,41723267,Single-nucleus multi-omics analysis of mouse small-intestinal Lgr5+ cell populations reveals Foxa3-induced Paneth cell-lineage differentiation,0,no
intestinal,10.1016/j.stemcr.2025.102787,PMC12903095,Walther,2026,Stem cell reports,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,41576938,Distinct SOX9 single-molecule dynamics characterize adult differentiation and fetal-like reprogrammed states in intestinal organoids,0,no
intestinal,10.1111/jcmm.70330,PMC11836903,Deng,2025,Journal of cellular and molecular medicine,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,39968926,The Use of Gut Organoids: To Study the Physiology and Disease of the Gut Microbiota,4,no
intestinal,10.1002/advs.202516507,PMC12955914,Lavickova,2026,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,41491998,Integrated Microfluidic Platform for High-Throughput Generation of Intestinal Organoids in Hydrogel Droplets,0,no
intestinal,10.1038/s41563-026-02519-4,PMC13178435,Graham,2026,Nature materials,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,41807773,Stress-relaxing granular bioprinting materials enable complex and uniform organoid self-organization,1,no
intestinal,10.1371/journal.ppat.1014069,PMC13052877,Nissan,2026,PLoS pathogens,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover intestinal,41871150,Host response to bacteria induces a shift towards the enteroendocrine cell lineage in the murine enteroid model,0,no
