organoid_type,doi,pmcid,first_author,year,journal,species,source_cell_type,license,has_methods,has_supplement,gold_candidate,flags,notes,pmid,title,cited_by,in_current_corpus
blood-brain-barrier,10.3390/molecules25051150,PMC7179160,Cota-Coronado,2020,"Molecules (Basel, Switzerland)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,32143423,Unprecedented Potential for Neural Drug Discovery Based on Self-Organizing hiPSC Platforms,5,no
blood-brain-barrier,10.3389/fphar.2025.1605330,PMC12283783,Xue,2025,Frontiers in pharmacology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,40703346,&lt;i&gt;In vitro&lt;/i&gt; technology and ADMET research in traditional Chinese medicine,2,no
blood-brain-barrier,10.3390/ijms22031203,PMC7865494,Qian,2021,International journal of molecular sciences,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,33530458,Human iPSC-Based Modeling of Central Nerve System Disorders for Drug Discovery,34,no
blood-brain-barrier,10.1002/stem.2995,PMC6849818,Haenseler,2019,"Stem cells (Dayton, Ohio)",tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,30801863,Concise Review: Modeling Neurodegenerative Diseases with Human Pluripotent Stem Cell-Derived Microglia,40,no
blood-brain-barrier,10.3389/fbioe.2019.00400,PMC6908493,Hong,2019,Frontiers in bioengineering and biotechnology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,31867324,Neural Lineage Differentiation From Pluripotent Stem Cells to Mimic Human Brain Tissues,44,no
blood-brain-barrier,10.1098/rsob.210350,PMC8984326,Phasaludeen,2022,Open biology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,35382567,The epigenetic-metabolic interplay in gliomagenesis,7,no
blood-brain-barrier,10.3390/ijms23095133,PMC9104490,Cazzaniga,2022,International journal of molecular sciences,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,35563524,The Presence of Blood-Brain Barrier Modulates the Response to Magnesium Salts in Human Brain Organoids,9,no
blood-brain-barrier,10.3389/fnins.2019.00582,PMC6598414,Chukwurah,2019,Frontiers in neuroscience,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,31293366,All Together Now: Modeling the Interaction of Neural With Non-neural Systems Using Organoid Models,34,no
blood-brain-barrier,10.1063/5.0035610,PMC7968933,Weber,2021,APL bioengineering,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,33758788,Sex differences in the blood-brain barrier and neurodegenerative diseases,69,no
blood-brain-barrier,10.1186/s40824-022-00332-z,PMC9756735,Tran,2022,Biomaterials research,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,36527159,Human mini-blood-brain barrier models for biomedical neuroscience research: a review,21,no
blood-brain-barrier,10.1021/acs.molpharmaceut.2c00768,PMC9997753,Morrison,2023,Molecular pharmaceutics,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,36808999,Standardized Preclinical &lt;i&gt;In Vitro&lt;/i&gt; Blood-Brain Barrier Mouse Assay Validates Endocytosis-Dependent Antibody Transcytosis Using Transferrin-Receptor-Mediated Pathways,12,no
blood-brain-barrier,10.7150/thno.63195,PMC8581424,Yan,2021,Theranostics,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,34815809,Recent progress and new challenges in modeling of human pluripotent stem cell-derived blood-brain barrier,31,no
blood-brain-barrier,10.1016/j.bioactmat.2022.07.017,PMC9411072,Wang,2023,Bioactive materials,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,36093329,"A novel decellularized matrix of Wnt signaling-activated osteocytes accelerates the repair of critical-sized parietal bone defects with osteoclastogenesis, angiogenesis, and neurogenesis",37,no
blood-brain-barrier,,PMC10114295,,2023,Fluids and barriers of the CNS,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,,Abstracts from the International Symposium “Signal Transduction at the Blood–Brain Barriers” 2022,0,no
cholangiocyte,10.1002/jimd.70164,PMC12974558,Ardisasmita,2026,Journal of inherited metabolic disease,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,41806328,Organoids for Metabolic Disease Modeling,0,no
cholangiocyte,10.1136/wjps-2025-001010,PMC12083310,Lui,2025,World journal of pediatric surgery,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,40385243,Organoids in biliary atresia,1,no
cholangiocyte,10.1371/journal.pntd.0014280,PMC13143123,Liu,2026,PLoS neglected tropical diseases,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,42085509,Clonorchis sinensis excretory secretory products promote hepatic fibrosis through stimulating biliary epithelium to secrete IL-17A,0,no
cholangiocyte,10.1242/dmm.050883,PMC11810045,Wu,2025,Disease models & mechanisms,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,39878507,Multi-omics analysis reveals distinct gene regulatory mechanisms between primary and organoid-derived human hepatocytes,3,no
cholangiocyte,10.3389/fcell.2025.1656019,PMC12440928,Peng,2025,Frontiers in cell and developmental biology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,40970096,Organoids in biliary research: insights into developmental signaling and applications in disease modeling,0,no
cholangiocyte,10.34133/research.0207,PMC10433880,Yao,2023,"Research (Washington, D.C.)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,37600495,Human Placental Mesenchymal Stem Cells Relieve Primary Sclerosing Cholangitis via Upregulation of TGR5 in Mdr2<sup>-/-</sup> Mice and Human Intrahepatic Cholangiocyte Organoid Models,21,no
cholangiocyte,10.1097/hep.0000000000000343,PMC11095893,Afonso,2024,"Hepatology (Baltimore, Md.)",tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,36815360,Human liver organoids: From generation to applications,24,no
cholangiocyte,10.1097/tp.0000000000004520,PMC10358442,Ten Dam,2023,Transplantation,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,36757819,Toward Transplantation of Liver Organoids: From Biology and Ethics to Cost-effective Therapy,6,no
cholangiocyte,10.1097/hc9.0000000000000804,PMC12520223,Calder,2025,Hepatology communications,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,41085543,EGFR activation in cholangiocytes promotes extrahepatic bile duct regeneration after injury,0,no
cholangiocyte,10.1172/jci.insight.181857,PMC11790017,Calder,2024,JCI insight,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,39636699,WNT signaling contributes to the extrahepatic bile duct proliferative response to obstruction in mice,6,no
cholangiocyte,10.1111/boc.202400132,PMC11823593,Dutta,2025,Biology of the cell,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,39945546,Gallbladder cholangiocyte organoids,3,no
cholangiocyte,10.1186/s13287-024-03692-6,PMC10935784,Wang,2024,Stem cell research & therapy,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,38475870,Cholangiocyte organoids to study drug-induced injury,8,no
cholangiocyte,10.1038/s41467-026-68962-8,PMC12966431,Ye,2026,Nature communications,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,41634045,HCMV infection disrupts barrier functions and promotes epithelial-mesenchymal transition in a cholangiocyte organoid model,0,no
cholangiocyte,10.1007/s10620-024-08570-y,PMC11489200,Frank,2024,Digestive diseases and sciences,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,39160386,Single-Cell Transcriptomic Profiling of Cholangiocyte Organoids Derived from Bile Ducts of Primary Sclerosing Cholangitis Patients,9,no
cholangiocyte,10.3389/fimmu.2023.1251134,PMC10851949,Kersten,2023,Frontiers in immunology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,38332916,Galectin-3 and prohibitin 1 are autoantigens in IgG4-related cholangitis without clear-cut protective effects against toxic bile acids,9,no
cholangiocyte,10.3389/fbioe.2024.1501829,PMC11753252,Lei,2024,Frontiers in bioengineering and biotechnology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,39845376,The utilisation of biliary organoids for biomedical applications,2,no
cholangiocyte,10.3390/biomedicines13051083,PMC12108797,Boden,2025,Biomedicines,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,40426911,The IL-6/JAK/STAT3 Axis in Cholangiocarcinoma and Primary Sclerosing Cholangitis: Unlocking Therapeutic Strategies Through Patient-Derived Organoids,3,no
cholangiocyte,10.1016/j.crmeth.2024.100903,PMC11705766,Ye,2024,Cell reports methods,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,39561715,Accelerated production of human epithelial organoids in a miniaturized spinning bioreactor,11,no
cholangiocyte,10.1016/j.isci.2025.112344,PMC12019286,Zhu,2025,iScience,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,40276762,Modeling hepatic steatosis with human adult stem cell-derived liver organoids,1,no
cholangiocyte,10.3389/fcell.2024.1361084,PMC11260683,Budi,2024,Frontiers in cell and developmental biology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,39040044,3D organoid cultivation improves the maturation and functional differentiation of cholangiocytes from human pluripotent stem cells,3,no
cholangiocyte,10.1016/j.jcmgh.2023.01.014,PMC10031472,Rezvani,2023,Cellular and molecular gastroenterology and hepatology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,36740045,Modeling Nonalcoholic Fatty Liver Disease in the Dish Using Human-Specific Platforms: Strategies and Limitations,21,no
cholangiocyte,10.3390/jcm13061804,PMC10970730,Babboni,2024,Journal of clinical medicine,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,38542027,Cholangiocyte Organoids: The New Frontier in Regenerative Medicine for the Study and Treatment of Cholangiopathies,5,no
cholangiocyte,10.3389/fbioe.2022.868857,PMC9263983,Wang,2022,Frontiers in bioengineering and biotechnology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,35813994,Human Cholangiocytes Form a Polarized and Functional Bile Duct on Hollow Fiber Membranes,16,no
cholangiocyte,10.1038/s41467-025-61442-5,PMC12271497,Ayabe,2025,Nature communications,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover cholangiocyte,40675983,Cellular crosstalk mediated by TGF-β drives epithelial-mesenchymal transition in patient-derived multi-compartment biliary organoids,3,no
thyroid,10.3390/biom16040558,PMC13113095,Abaylı,2026,Biomolecules,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,42072679,Endocrinology at a Miniature Level: Pluripotent Stem-Cell-Derived Organoid Models of Hypothalamus-Pituitary Axes,0,no
thyroid,10.26508/lsa.202603687,PMC13153729,Gillotay,2026,Life science alliance,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,42097882,The role of Nrf2 in thyroid maturation and hormone synthesis in vertebrate models,0,no
thyroid,10.1016/j.xpro.2025.103979,PMC12311601,Undeutsch,2025,STAR protocols,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover thyroid,40714559,Protocol for directed differentiation of human induced pluripotent stem cells into thyroid follicular epithelial cells,1,no
thyroid,10.3390/biom15050747,PMC12109553,Shankar,2025,Biomolecules,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,40427640,Functional Thyroid Organoids-Powerful Stem Cell-Derived Models in Basic and Translational Research,2,no
thyroid,10.1530/etj-24-0392,PMC12231088,Rios-Morris,2025,European thyroid journal,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover thyroid,40540628,NOVEL INSIGHTS IN ADVANCED THYROID CARCINOMA: FROM MECHANISMS TO TREATMENTS: Development of 3D organoid models to study aggressive thyroid cancers,2,no
thyroid,10.1530/erc-24-0216,PMC11906015,Venegas,2025,Endocrine-related cancer,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,39970536,Divergent PTEN-p53 interaction upon DNA damage in a human thyroid organoid model with germline PTEN mutations,1,no
thyroid,10.1016/j.mtbio.2025.102093,PMC12302931,Hsiung,2025,Materials today. Bio,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover thyroid,40727081,Organoid-based tissue engineering for advanced tissue repair and reconstruction,10,no
thyroid,10.1038/s41467-022-34776-7,PMC9672394,Romitti,2022,Nature communications,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,36396935,Transplantable human thyroid organoids generated from embryonic stem cells to rescue hypothyroidism,44,no
thyroid,10.1097/md.0000000000032009,PMC9726294,Karabiyik Acar,2022,Medicine,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover thyroid,36482540,Production of parathyroid-like cells from thyroid stem cells in co-culture environment,4,no
thyroid,10.3389/fbioe.2023.1058970,PMC10029057,Calà,2023,Frontiers in bioengineering and biotechnology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,36959902,Primary human organoids models: Current progress and key milestones,37,no
thyroid,10.1186/s13287-025-04599-6,PMC12481855,Meng,2025,Stem cell research & therapy,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover thyroid,41023749,Head and neck cancer organoids: a panoramic perspective from basic construction to clinical translation,0,no
thyroid,10.1210/endocr/bqad136,PMC10516459,Romitti,2023,Endocrinology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover thyroid,37690118,Progress Toward and Challenges Remaining for Thyroid Tissue Regeneration,9,no
thyroid,10.3389/fendo.2021.657195,PMC8202408,Romitti,2021,Frontiers in endocrinology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,34135860,Single-Cell Trajectory Inference Guided Enhancement of Thyroid Maturation <i>In Vitro</i> Using TGF-Beta Inhibition,20,no
thyroid,10.1016/j.toxrep.2026.102234,PMC12997294,Melchiors,2026,Toxicology reports,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,41859187,Optimization of an &lt;i&gt;ex vivo&lt;/i&gt; model to test the ability of chemicals to disrupt thyroid hormone synthesis,0,no
thyroid,10.1038/s41388-023-02889-y,PMC10786723,Lasolle,2024,Oncogene,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,37985676,Dual targeting of MAPK and PI3K pathways unlocks redifferentiation of Braf-mutated thyroid cancer organoids,26,no
thyroid,10.1007/s00405-023-08348-4,PMC10942880,Zhu,2024,European archives of oto-rhino-laryngology : official journal of the European Federation of Oto-Rhino-Laryngological Societies (EUFOS) : affiliated with the German Society for Oto-Rhino-Laryngology - Head and Neck Surgery,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,38091101,Application of organoids in otolaryngology: head and neck surgery,2,no
thyroid,10.3390/medicina60040520,PMC11051914,Prete,2024,"Medicina (Kaunas, Lithuania)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,38674166,State of the Art in 3D Culture Models Applied to Thyroid Cancer,4,no
thyroid,10.1002/adhm.202201555,PMC11468662,Carvalho,2023,Advanced healthcare materials,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover thyroid,36546709,Thyroid-on-a-Chip: An Organoid Platform for In Vitro Assessment of Endocrine Disruption,24,no
thyroid,10.3389/fendo.2022.1065410,PMC9755335,Li,2022,Frontiers in endocrinology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,36531472,Engineering a functional thyroid as a potential therapeutic substitute for hypothyroidism treatment: A systematic review,4,no
thyroid,10.3390/ijms22147667,PMC8303386,Azar,2021,International journal of molecular sciences,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,34299287,The Use of Stem Cell-Derived Organoids in Disease Modeling: An Update,57,no
thyroid,10.34133/bmr.0016,PMC11018530,Jin,2024,Biomaterials research,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,38628309,Advancing Organoid Engineering for Tissue Regeneration and Biofunctional Reconstruction,28,no
thyroid,10.1016/j.stemcr.2021.02.011,PMC8072035,Ogundipe,2021,Stem cell reports,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,33711265,Generation and Differentiation of Adult Tissue-Derived Human Thyroid Organoids,50,no
thyroid,10.1002/advs.202105568,PMC8948548,Liang,2022,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,35064652,Modeling Human Thyroid Development by Fetal Tissue-Derived Organoid Culture,26,no
thyroid,,PMC9887105,Choi,2023,BMB reports,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover thyroid,36523211,Current status and prospects of organoid-based regenerative medicine,16,no
thyroid,10.1073/pnas.2117017118,PMC8713972,van der Vaart,2021,Proceedings of the National Academy of Sciences of the United States of America,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,34916298,Adult mouse and human organoids derived from thyroid follicular cells and modeling of Graves' hyperthyroidism,40,no
thyroid,10.1016/j.xpro.2020.100212,PMC7757655,Bergdorf,2020,STAR protocols,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover thyroid,33377106,High-throughput drug screening of fine-needle aspiration-derived cancer organoids,15,no
thyroid,10.3390/nu15040887,PMC9967305,Yu,2023,Nutrients,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,36839245,Iodide Excess Inhibits Thyroid Hormone Synthesis Pathway Involving XBP1-Mediated Regulation,5,no
thyroid,10.3390/cancers17061017,PMC11940765,Kumari,2025,Cancers,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,40149351,Emerging Potential of Metabolomics in Thyroid Cancer-A Comprehensive Review,2,no
thyroid,10.34133/cbsystems.0107,PMC12063728,Yin,2024,"Cyborg and bionic systems (Washington, D.C.)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,40353137,Advances in the Model Structure of In Vitro Vascularized Organ-on-a-Chip,10,no
thyroid,10.1177/20417314211059876,PMC8669127,Marcos,2021,Journal of tissue engineering,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,34917332,Tissue engineering of the retina: from organoids to microfluidic chips,16,no
thyroid,10.3389/fendo.2021.706101,PMC8283971,Latif,2021,Frontiers in endocrinology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,34276566,Long Term Rescue of the TSH Receptor Knock-Out Mouse - Thyroid Stem Cell Transplantation Restores Thyroid Function,3,no
thyroid,10.1159/000527237,PMC10906541,Hofmann,2023,"Cells, tissues, organs",tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover thyroid,36170843,Organoids in the Clinic: A Systematic Review of Outcomes,2,no
thyroid,10.3390/mi14010151,PMC9867263,Rodrigues Oliveira,2023,Micromachines,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,36677212,Type 1 <i>Diabetes Mellitus</i>: A Review on Advances and Challenges in Creating Insulin Producing Devices,35,no
thyroid,10.3390/ijms21103648,PMC7279272,Moroni,2020,International journal of molecular sciences,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,32455722,SCREENED: A Multistage Model of Thyroid Gland Function for Screening Endocrine-Disrupting Chemicals in a Biologically Sex-Specific Manner,21,no
thyroid,10.1186/s12916-023-02914-7,PMC10242775,Li,2023,BMC medicine,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,37280674,miR-142-3p encapsulated in T lymphocyte-derived tissue small extracellular vesicles induces Treg function defect and thyrocyte destruction in Hashimoto's thyroiditis,25,no
thyroid,10.3389/fsurg.2020.00043,PMC7378741,Chew,2020,Frontiers in surgery,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,32766274,The Changing Face of &lt;i&gt;in vitro&lt;/i&gt; Culture Models for Thyroid Cancer Research: A Systematic Literature Review,9,no
thyroid,10.3390/cancers12113212,PMC7692469,Sondorp,2020,Cancers,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,33142750,Patient-Derived Papillary Thyroid Cancer Organoids for Radioactive Iodine Refractory Screening,37,no
thyroid,10.3389/fimmu.2021.784975,PMC8674930,Xiao,2021,Frontiers in immunology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,34925365,Proteomics and Organoid Culture Reveal the Underlying Pathogenesis of Hashimoto's Thyroiditis,27,no
thyroid,10.1038/s41598-022-06004-1,PMC8828901,López-Márquez,2022,Scientific reports,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover thyroid,35140269,"Sox9 is involved in the thyroid differentiation program and is regulated by crosstalk between TSH, TGFβ and thyroid transcription factors",6,no
salivary-gland,10.1016/j.stemcr.2025.102674,PMC12790745,Matsuno,2025,Stem cell reports,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,41072412,Human iPSC-derived salivary gland cell sheets integrate with injured glands to form glandular structures,1,no
salivary-gland,10.1016/j.exer.2026.110956,PMC7619049,Siddiqui,2026,Experimental eye research,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,41785988,"Lacrimal gland organoids: A systematic review on development, characterization, molecular profiling and translational potential in dry eye disease",0,no
salivary-gland,10.1016/j.xcrm.2026.102612,PMC12923968,Zhang,2026,Cell reports. Medicine,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,41707649,Functional human salivary gland organoids for tissue regeneration in chemically defined culture systems,1,no
salivary-gland,10.1016/j.stemcr.2025.102781,PMC12985381,Nakashima,2026,Stem cell reports,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,41759522,Development of a high-efficiency induction system for embryonic oral epithelium from human pluripotent stem cells,0,no
salivary-gland,10.1016/j.jds.2025.05.002,PMC12254863,Sano,2025,Journal of dental sciences,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,40654442,Organoid in dentistry: Models for oral biology and disease,2,no
salivary-gland,10.1186/s13619-025-00221-5,PMC11759724,Langthasa,2025,"Cell regeneration (London, England)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,39856475,Salivary gland stem/progenitor cells: advancing from basic science to clinical applications,4,no
salivary-gland,10.1186/s13287-024-03833-x,PMC11346288,Jeon,2024,Stem cell research & therapy,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,39183328,Salivary gland organoid transplantation as a therapeutic option for radiation-induced xerostomia,15,no
salivary-gland,10.1038/s44318-025-00607-w,PMC12811363,Cinat,2026,The EMBO journal,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,41193641,Notch signaling is a driver of glandular stem cell activity and regenerative migration after damage,2,no
salivary-gland,10.1016/j.xpro.2026.104366,PMC12925549,Jiang,2026,STAR protocols,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,41701575,Protocol for establishing a mouse model of bilateral maxillary first molar extraction to study alveolar bone healing,0,no
salivary-gland,10.1038/s41467-024-51830-8,PMC11399342,Yoon,2024,Nature communications,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,39271681,Author Correction: Salivary gland organoid culture maintains distinct glandular properties of murine and human major salivary glands,0,no
salivary-gland,10.3390/pharmaceutics16030435,PMC10976128,Zanten,2024,Pharmaceutics,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,38543329,Optimization of the Production Process of Clinical-Grade Human Salivary Gland Organoid-Derived Cell Therapy for the Treatment of Radiation-Induced Xerostomia in Head and Neck Cancer,11,no
salivary-gland,10.1038/s41536-025-00410-5,PMC12095476,Aalam,2025,NPJ Regenerative medicine,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,40399315,Establishment of salivary tissue-organoid biorepository: characterizing salivary gland stem/progenitor cells and novel differentiation marker PSMA/FOLH1,2,no
salivary-gland,10.1002/advs.202508534,PMC12713053,Ma,2025,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,41214890,"Multiscale Construction, Evaluation, and Application of Organoids",2,no
salivary-gland,10.3390/jcm15051945,PMC12985559,Meudec,2026,Journal of clinical medicine,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,41827360,Update on the Aetiopathogenesis of Sjögren Disease: From Interferon Signaling to Epithelial Dysfunction,0,no
salivary-gland,10.4196/kjpp.25.149,PMC12576417,Park,2025,The Korean journal of physiology & pharmacology : official journal of the Korean Physiological Society and the Korean Society of Pharmacology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,40776800,Organoid-based modeling and regenerative strategies for salivary gland dysfunction,1,no
salivary-gland,10.1002/mco2.70195,PMC12046123,Tao,2025,MedComm,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,40321594,Organoid-Guided Precision Medicine: From Bench to Bedside,10,no
salivary-gland,10.1186/s13287-021-02133-y,PMC8059179,Jeong,2021,Stem cell research & therapy,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,33883032,Establishment of functional epithelial organoids from human lacrimal glands,30,no
salivary-gland,10.1155/2021/9922597,PMC8421180,Zhao,2021,Stem cells international,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,34497651,Organoid Models for Salivary Gland Biology and Regenerative Medicine,10,no
salivary-gland,10.3390/nu17193033,PMC12525545,Tsai,2025,Nutrients,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,41097111,&lt;i&gt;Lepidium meyenii&lt;/i&gt; Walpers Promotes the Regeneration of Salivary Gland and Prevents Xerostomia After Irradiation Injury,0,no
salivary-gland,10.3389/fimmu.2024.1418703,PMC11263033,Hwang,2024,Frontiers in immunology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,39044831,Retroductal dexamethasone administration promotes the recovery from obstructive and inflammatory salivary gland dysfunction,9,no
salivary-gland,10.1186/s13287-023-03445-x,PMC10464143,Kang,2023,Stem cell research & therapy,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,37620905,Maintenance of adult stem cells from human minor salivary glands via the Wnt signaling pathway,5,no
salivary-gland,10.1038/s41467-022-30934-z,PMC9174290,Yoon,2022,Nature communications,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover salivary-gland,35672412,Salivary gland organoid culture maintains distinct glandular properties of murine and human major salivary glands,65,no
